transfer_id,device_id,recorded_at,temperature_c,latitude,longitude,excursion_flag
TRF_00055,SENSOR_019,2022-08-26 16:00:00,-1.5,28.757893112898433,77.30227549037194,True
TRF_00055,SENSOR_002,2022-08-26 16:00:00,5.15,28.524119954693383,77.0120216654689,False
TRF_00056,SENSOR_019,2023-08-27 08:00:00,4.4,28.71084012117697,77.02909453299144,False
TRF_00056,SENSOR_002,2023-08-27 08:00:00,4.35,28.402868889798842,77.2217826966623,False
TRF_00056,SENSOR_018,2023-08-27 08:00:00,4.82,28.483751628119943,77.13901480761064,False
TRF_00056,SENSOR_011,2023-08-27 08:00:00,5.0,28.581384099752007,77.37211258761114,False
TRF_00056,SENSOR_012,2023-08-27 08:00:00,4.01,28.46913399806723,77.1008620374773,False
TRF_00056,SENSOR_016,2023-08-27 08:00:00,4.23,28.40281604414476,77.19089133528423,False
TRF_00056,SENSOR_010,2023-08-27 08:00:00,4.37,28.605593063655903,77.13722791056982,False
TRF_00056,SENSOR_006,2023-08-27 08:00:00,4.76,28.64384713230603,77.16608374353092,False
TRF_00056,SENSOR_003,2023-08-27 08:00:00,4.36,28.643528349158107,77.28435167730255,False
TRF_00058,SENSOR_019,2022-01-16 14:00:00,2.74,28.746831786550853,77.34612041594352,False
TRF_00058,SENSOR_020,2022-01-16 14:00:00,2.2,28.608803418833872,77.16269917240369,False
TRF_00058,SENSOR_019,2022-01-16 14:00:00,2.03,28.490659695691473,77.34106191141976,False
TRF_00058,SENSOR_011,2022-01-16 14:00:00,2.1,28.408123088781206,77.27170066612919,False
TRF_00058,SENSOR_008,2022-01-16 14:00:00,2.9,28.713000615914368,77.15311015888088,False
TRF_00058,SENSOR_010,2022-01-16 14:00:00,2.87,28.740733813333005,77.26568458206731,False
TRF_00058,SENSOR_020,2022-01-16 14:00:00,1.96,28.693189073072535,77.27728869065467,False
TRF_00058,SENSOR_002,2022-01-16 14:00:00,1.96,28.637808335813485,77.13478502410824,False
TRF_00058,SENSOR_008,2022-01-16 14:00:00,1.7,28.789019319491878,77.02883507456221,False
TRF_00058,SENSOR_003,2022-01-16 14:00:00,2.41,28.473630447462263,77.29649901479948,False
TRF_00058,SENSOR_002,2022-01-16 14:00:00,2.0,28.6813666270665,77.07443350655457,False
TRF_00059,SENSOR_007,2022-02-05 11:00:00,2.89,28.648062448727813,77.33659880746491,False
TRF_00059,SENSOR_016,2022-02-05 11:00:00,2.73,28.410267981321354,77.23991621919976,False
TRF_00059,SENSOR_005,2022-02-05 11:00:00,3.63,28.641965194397137,77.34516530039424,False
TRF_00059,SENSOR_013,2022-02-05 11:00:00,3.92,28.458931367777627,77.32849279131449,False
TRF_00059,SENSOR_014,2022-02-05 11:00:00,3.33,28.527438354916995,77.16176199636134,False
TRF_00059,SENSOR_007,2022-02-05 11:00:00,3.19,28.43445241229283,77.28442730106924,False
TRF_00059,SENSOR_017,2022-02-05 11:00:00,1.77,28.46193350986178,77.07536176833653,False
TRF_00059,SENSOR_001,2022-02-05 11:00:00,3.08,28.624013987937417,77.3642422605411,False
TRF_00059,SENSOR_004,2022-02-05 11:00:00,3.9,28.446087183335322,77.24070175094153,False
TRF_00059,SENSOR_003,2022-02-05 11:00:00,3.53,28.43392100713751,77.11014703726408,False
TRF_00062,SENSOR_011,2024-11-09 10:00:00,1.8,28.400846325292832,77.33207180826714,False
TRF_00062,SENSOR_017,2024-11-09 10:00:00,2.93,28.644978434611303,77.27586054324574,False
TRF_00062,SENSOR_001,2024-11-09 10:00:00,1.64,28.55118426423276,77.27309917108394,False
TRF_00062,SENSOR_010,2024-11-09 10:00:00,2.63,28.578763488042206,77.35778819053347,False
TRF_00062,SENSOR_008,2024-11-09 10:00:00,2.41,28.62487019788229,77.17405145037293,False
TRF_00062,SENSOR_010,2024-11-09 10:00:00,11.32,28.476966810533852,77.21638723472944,True
TRF_00063,SENSOR_020,2023-10-18 10:00:00,3.11,28.71388400154375,77.31022708194124,False
TRF_00063,SENSOR_007,2023-10-18 10:00:00,1.53,28.736752021015388,77.16577075550376,False
TRF_00063,SENSOR_008,2023-10-18 10:00:00,2.48,28.78622726761327,77.08041318674468,False
TRF_00064,SENSOR_020,2024-09-26 08:00:00,2.48,28.75635359256186,77.12953435611624,False
TRF_00064,SENSOR_006,2024-09-26 08:00:00,3.24,28.558844757761932,77.35466014873509,False
TRF_00064,SENSOR_009,2024-09-26 08:00:00,2.39,28.43922079564355,77.28900767873346,False
TRF_00064,SENSOR_011,2024-09-26 08:00:00,2.78,28.579390601295238,77.14090931962751,False
TRF_00064,SENSOR_018,2024-09-26 08:00:00,3.03,28.610478136296273,77.33920661388082,False
TRF_00064,SENSOR_016,2024-09-26 08:00:00,1.88,28.537020035842698,77.22363252870758,False
TRF_00065,SENSOR_007,2023-02-12 12:00:00,2.02,28.668008153422097,77.26406109124446,False
TRF_00065,SENSOR_001,2023-02-12 12:00:00,3.65,28.658035607448777,77.20105795647723,False
TRF_00065,SENSOR_010,2023-02-12 12:00:00,2.72,28.76141951517849,77.08503191202298,False
TRF_00065,SENSOR_017,2023-02-12 12:00:00,2.93,28.73579045480276,77.34206737346871,False
TRF_00065,SENSOR_018,2023-02-12 12:00:00,2.66,28.74667671125655,77.23287658520911,False
TRF_00065,SENSOR_013,2023-02-12 12:00:00,2.52,28.445682353676943,77.22969755742297,False
TRF_00065,SENSOR_007,2023-02-12 12:00:00,3.03,28.780485053705306,77.25233163019173,False
TRF_00065,SENSOR_004,2023-02-12 12:00:00,2.52,28.608984471809446,77.24761992237089,False
TRF_00066,SENSOR_007,2024-05-08 15:00:00,2.85,28.41332206844936,77.34767958273099,False
TRF_00066,SENSOR_016,2024-05-08 15:00:00,3.41,28.43358441441764,77.06978830562872,False
TRF_00066,SENSOR_007,2024-05-08 15:00:00,3.03,28.763224830082606,77.24712161857745,False
TRF_00066,SENSOR_020,2024-05-08 15:00:00,3.37,28.424409932295806,77.39209181994931,False
TRF_00066,SENSOR_004,2024-05-08 15:00:00,2.25,28.726993347892126,77.15343613017552,False
TRF_00066,SENSOR_018,2024-05-08 15:00:00,3.56,28.697111500791234,77.11171321069388,False
TRF_00066,SENSOR_001,2024-05-08 15:00:00,2.82,28.58518520712247,77.0686176990394,False
TRF_00066,SENSOR_017,2024-05-08 15:00:00,3.03,28.739558609894825,77.25641608844084,False
TRF_00067,SENSOR_017,2023-04-28 09:00:00,5.56,28.581975021762542,77.3098224161652,False
TRF_00067,SENSOR_017,2023-04-28 09:00:00,5.35,28.75483373795113,77.02317756028313,False
TRF_00067,SENSOR_008,2023-04-28 09:00:00,6.06,28.70569037604956,77.15991950181531,False
TRF_00067,SENSOR_012,2023-04-28 09:00:00,-1.65,28.49158882168748,77.02763273605355,True
TRF_00067,SENSOR_008,2023-04-28 09:00:00,-1.67,28.566258099841015,77.393917187288,True
TRF_00067,SENSOR_004,2023-04-28 09:00:00,5.87,28.676677044861314,77.04945340827543,False
TRF_00067,SENSOR_003,2023-04-28 09:00:00,6.49,28.428093620532835,77.10003669582686,False
TRF_00067,SENSOR_019,2023-04-28 09:00:00,5.53,28.723568612023087,77.33557298558148,False
TRF_00067,SENSOR_006,2023-04-28 09:00:00,5.7,28.564693553090365,77.19489168433813,False
TRF_00067,SENSOR_018,2023-04-28 09:00:00,4.93,28.64353633731103,77.0647509949831,False
TRF_00067,SENSOR_005,2023-04-28 09:00:00,5.28,28.731623367492926,77.19520106089436,False
TRF_00067,SENSOR_015,2023-04-28 09:00:00,5.74,28.675835849083537,77.36139009710011,False
TRF_00069,SENSOR_002,2023-06-17 10:00:00,3.83,28.4323949001806,77.26221941183492,False
TRF_00069,SENSOR_002,2023-06-17 10:00:00,2.79,28.401048170971727,77.06500199842169,False
TRF_00069,SENSOR_009,2023-06-17 10:00:00,3.26,28.421151469878836,77.07599211587412,False
TRF_00070,SENSOR_017,2023-10-03 06:00:00,3.08,28.50186706781706,77.05324732283682,False
TRF_00070,SENSOR_016,2023-10-03 06:00:00,2.95,28.546478585791732,77.31672668333763,False
TRF_00070,SENSOR_019,2023-10-03 06:00:00,3.38,28.77985851967541,77.28997995507208,False
TRF_00070,SENSOR_012,2023-10-03 06:00:00,2.81,28.748832766944602,77.37646175889914,False
TRF_00070,SENSOR_008,2023-10-03 06:00:00,2.47,28.500040786805368,77.35700343505248,False
TRF_00073,SENSOR_012,2022-02-11 18:00:00,5.11,28.494507652033274,77.05133919487812,False
TRF_00073,SENSOR_016,2022-02-11 18:00:00,5.49,28.70639620202476,77.01373560501492,False
TRF_00073,SENSOR_002,2022-02-11 18:00:00,5.64,28.417397066195583,77.37119082098162,False
TRF_00073,SENSOR_004,2022-02-11 18:00:00,-0.05,28.598077697077944,77.30091212310536,True
TRF_00073,SENSOR_020,2022-02-11 18:00:00,6.11,28.4976567804432,77.10499664361308,False
TRF_00073,SENSOR_020,2022-02-11 18:00:00,4.86,28.503040303837597,77.29371881061516,False
TRF_00073,SENSOR_003,2022-02-11 18:00:00,5.75,28.46105890354888,77.28139517587935,False
TRF_00073,SENSOR_015,2022-02-11 18:00:00,5.68,28.5767722358525,77.27442001080077,False
TRF_00073,SENSOR_015,2022-02-11 18:00:00,6.35,28.569431228897606,77.11035731767927,False
TRF_00073,SENSOR_003,2022-02-11 18:00:00,6.08,28.785503603865337,77.05815758171634,False
TRF_00074,SENSOR_009,2024-10-13 09:00:00,6.47,28.777134500824946,77.20767944181996,False
TRF_00074,SENSOR_002,2024-10-13 09:00:00,5.82,28.43559258769578,77.33675930831087,False
TRF_00074,SENSOR_016,2024-10-13 09:00:00,4.96,28.685893034926117,77.05769073190304,False
TRF_00074,SENSOR_006,2024-10-13 09:00:00,6.22,28.497667549000788,77.19083491503038,False
TRF_00074,SENSOR_009,2024-10-13 09:00:00,5.8,28.564220896592207,77.05962934309645,False
TRF_00074,SENSOR_005,2024-10-13 09:00:00,-1.06,28.54502661419584,77.0064529944119,True
TRF_00075,SENSOR_014,2024-01-15 09:00:00,2.7,28.474039543360316,77.37413572444602,False
TRF_00075,SENSOR_011,2024-01-15 09:00:00,3.09,28.73672519310606,77.35182384382783,False
TRF_00075,SENSOR_015,2024-01-15 09:00:00,2.07,28.718841496562103,77.24649770162938,False
TRF_00075,SENSOR_016,2024-01-15 09:00:00,1.87,28.644025427464076,77.32227948890961,False
TRF_00079,SENSOR_004,2024-09-02 10:00:00,2.13,28.766230711442972,77.06498974191975,False
TRF_00079,SENSOR_001,2024-09-02 10:00:00,1.42,28.490481072569743,77.11173841801974,False
TRF_00079,SENSOR_007,2024-09-02 10:00:00,2.78,28.696709795399563,77.20144429706721,False
TRF_00079,SENSOR_002,2024-09-02 10:00:00,1.94,28.439195180526443,77.19409927388762,False
TRF_00079,SENSOR_016,2024-09-02 10:00:00,2.11,28.59940809513007,77.32861494231001,False
TRF_00079,SENSOR_004,2024-09-02 10:00:00,1.45,28.476856133090248,77.37276558677722,False
TRF_00080,SENSOR_008,2024-03-27 11:00:00,3.45,28.739645451809732,77.35063075132516,False
TRF_00080,SENSOR_014,2024-03-27 11:00:00,3.05,28.588766982437168,77.17963314401179,False
TRF_00080,SENSOR_010,2024-03-27 11:00:00,2.45,28.68279370474169,77.2210120771452,False
TRF_00080,SENSOR_011,2024-03-27 11:00:00,3.72,28.560387108963994,77.15758367948123,False
TRF_00081,SENSOR_018,2024-09-08 09:00:00,2.76,28.600599526724274,77.11746865945715,False
TRF_00081,SENSOR_011,2024-09-08 09:00:00,2.37,28.794390303383757,77.25141861867341,False
TRF_00081,SENSOR_001,2024-09-08 09:00:00,3.62,28.61119375730818,77.00330917452014,False
TRF_00081,SENSOR_010,2024-09-08 09:00:00,2.16,28.65285278496296,77.04444261477747,False
TRF_00081,SENSOR_007,2024-09-08 09:00:00,2.31,28.597818179199077,77.08983606944159,False
TRF_00081,SENSOR_009,2024-09-08 09:00:00,2.24,28.69139669102349,77.13169199076101,False
TRF_00081,SENSOR_010,2024-09-08 09:00:00,2.53,28.556866274753705,77.04600300452734,False
TRF_00081,SENSOR_019,2024-09-08 09:00:00,2.01,28.734477775581936,77.33770497800066,False
TRF_00081,SENSOR_010,2024-09-08 09:00:00,3.41,28.684678905226495,77.02681709173255,False
TRF_00081,SENSOR_013,2024-09-08 09:00:00,2.95,28.427669223743273,77.0113972306359,False
TRF_00081,SENSOR_001,2024-09-08 09:00:00,2.58,28.650299314553706,77.24997792233657,False
TRF_00081,SENSOR_011,2024-09-08 09:00:00,1.85,28.59140992235954,77.08901256765135,False
TRF_00082,SENSOR_020,2023-09-23 15:00:00,2.36,28.533812215467766,77.00682987352407,False
TRF_00082,SENSOR_006,2023-09-23 15:00:00,2.74,28.703635215765246,77.09608995742963,False
TRF_00082,SENSOR_006,2023-09-23 15:00:00,2.52,28.533988674379714,77.05799060759139,False
TRF_00082,SENSOR_002,2023-09-23 15:00:00,3.47,28.53173931955073,77.14488248827443,False
TRF_00082,SENSOR_019,2023-09-23 15:00:00,3.92,28.537587060326043,77.36012644375947,False
TRF_00082,SENSOR_003,2023-09-23 15:00:00,3.02,28.675908257031864,77.3674641929075,False
TRF_00083,SENSOR_009,2023-09-03 09:00:00,6.33,28.508634390984678,77.2090782287602,False
TRF_00083,SENSOR_003,2023-09-03 09:00:00,5.84,28.537526976394375,77.16578100874474,False
TRF_00083,SENSOR_018,2023-09-03 09:00:00,6.31,28.453985172923307,77.04294168088417,False
TRF_00083,SENSOR_013,2023-09-03 09:00:00,4.75,28.493472385851227,77.12217976320507,False
TRF_00083,SENSOR_013,2023-09-03 09:00:00,4.87,28.594414682439712,77.28764980198227,False
TRF_00084,SENSOR_015,2024-05-09 07:00:00,4.49,28.510861208298557,77.09922530943284,False
TRF_00084,SENSOR_011,2024-05-09 07:00:00,5.31,28.54376891364459,77.12715574599144,False
TRF_00084,SENSOR_018,2024-05-09 07:00:00,4.41,28.75223327150369,77.0185751389313,False
TRF_00084,SENSOR_009,2024-05-09 07:00:00,4.74,28.64811398675792,77.04410845726176,False
TRF_00084,SENSOR_007,2024-05-09 07:00:00,5.52,28.51859708208467,77.04498095223119,False
TRF_00084,SENSOR_005,2024-05-09 07:00:00,4.0,28.633226882999438,77.17017494050843,False
TRF_00084,SENSOR_002,2024-05-09 07:00:00,4.01,28.536709239647774,77.33462559171826,False
TRF_00084,SENSOR_011,2024-05-09 07:00:00,3.96,28.634645364664497,77.04765454667499,False
TRF_00084,SENSOR_007,2024-05-09 07:00:00,5.69,28.498678003544025,77.27121185499259,False
TRF_00084,SENSOR_002,2024-05-09 07:00:00,4.87,28.583931596103593,77.15122427682493,False
TRF_00084,SENSOR_005,2024-05-09 07:00:00,4.25,28.402153223610448,77.30969118955721,False
TRF_00086,SENSOR_006,2022-12-20 17:00:00,2.84,28.439552289669397,77.34473506461586,False
TRF_00086,SENSOR_006,2022-12-20 17:00:00,3.28,28.431975153683037,77.1450999801022,False
TRF_00086,SENSOR_019,2022-12-20 17:00:00,2.63,28.655847404159317,77.17167055993468,False
TRF_00086,SENSOR_015,2022-12-20 17:00:00,3.7,28.404425033306502,77.2046515943351,False
TRF_00086,SENSOR_002,2022-12-20 17:00:00,2.63,28.614383557095977,77.17678569687354,False
TRF_00086,SENSOR_007,2022-12-20 17:00:00,2.38,28.412096587621246,77.05288569291149,False
TRF_00086,SENSOR_016,2022-12-20 17:00:00,2.67,28.698175901872833,77.33886511980467,False
TRF_00086,SENSOR_008,2022-12-20 17:00:00,13.58,28.66866491962164,77.39233688240417,True
TRF_00086,SENSOR_009,2022-12-20 17:00:00,2.74,28.59643684994966,77.32563404462206,False
TRF_00086,SENSOR_016,2022-12-20 17:00:00,3.27,28.765939557773933,77.16665147454016,False
TRF_00087,SENSOR_007,2022-12-17 07:00:00,5.14,28.690265642818453,77.34636716994747,False
TRF_00087,SENSOR_004,2022-12-17 07:00:00,4.56,28.584084609879636,77.15627415871559,False
TRF_00087,SENSOR_010,2022-12-17 07:00:00,4.05,28.515892801128878,77.08553090902976,False
TRF_00088,SENSOR_011,2022-04-26 08:00:00,5.75,28.4270139894829,77.01174332848798,False
TRF_00088,SENSOR_002,2022-04-26 08:00:00,4.97,28.499798308380306,77.00026403344668,False
TRF_00088,SENSOR_007,2022-04-26 08:00:00,5.21,28.712535459754555,77.35015456863854,False
TRF_00088,SENSOR_002,2022-04-26 08:00:00,5.64,28.682692435915932,77.18836803042615,False
TRF_00088,SENSOR_007,2022-04-26 08:00:00,5.57,28.70985172539812,77.01471604100776,False
TRF_00088,SENSOR_019,2022-04-26 08:00:00,6.01,28.77828698491689,77.13525484930148,False
TRF_00088,SENSOR_018,2022-04-26 08:00:00,5.03,28.6275840517465,77.06027266798975,False
TRF_00088,SENSOR_002,2022-04-26 08:00:00,5.65,28.466506235272764,77.24481568743816,False
TRF_00088,SENSOR_015,2022-04-26 08:00:00,5.17,28.420098222619355,77.2046675966768,False
TRF_00088,SENSOR_004,2022-04-26 08:00:00,5.29,28.697948685455284,77.12709666683412,False
TRF_00089,SENSOR_001,2024-02-20 14:00:00,2.1,28.742988567583104,77.39644016612615,False
TRF_00089,SENSOR_004,2024-02-20 14:00:00,1.78,28.524822997079983,77.2554142753648,False
TRF_00089,SENSOR_007,2024-02-20 14:00:00,2.53,28.638709447178517,77.30449408522281,False
TRF_00089,SENSOR_007,2024-02-20 14:00:00,2.14,28.630517937588795,77.29912747989475,False
TRF_00089,SENSOR_008,2024-02-20 14:00:00,2.32,28.68669444888152,77.03196086584698,False
TRF_00089,SENSOR_012,2024-02-20 14:00:00,2.75,28.64249758117867,77.32681851017725,False
TRF_00089,SENSOR_002,2024-02-20 14:00:00,2.14,28.5446297902172,77.35105666697874,False
TRF_00089,SENSOR_010,2024-02-20 14:00:00,2.76,28.588231672219134,77.09479679751472,False
TRF_00089,SENSOR_018,2024-02-20 14:00:00,2.04,28.71288451816802,77.24484168254308,False
TRF_00089,SENSOR_011,2024-02-20 14:00:00,2.12,28.61320258886323,77.12399116661933,False
TRF_00089,SENSOR_004,2024-02-20 14:00:00,2.68,28.74916713683442,77.29349156478584,False
TRF_00089,SENSOR_017,2024-02-20 14:00:00,3.0,28.499116788386,77.38104307077701,False
TRF_00090,SENSOR_008,2024-06-12 16:00:00,5.45,28.6808527231002,77.33146599547588,False
TRF_00090,SENSOR_013,2024-06-12 16:00:00,4.48,28.506233204592974,77.01781717599921,False
TRF_00090,SENSOR_003,2024-06-12 16:00:00,4.28,28.776667978721704,77.36863603816245,False
TRF_00090,SENSOR_011,2024-06-12 16:00:00,5.17,28.46863848798335,77.16950509397223,False
TRF_00090,SENSOR_002,2024-06-12 16:00:00,5.23,28.721068879474934,77.07789571420247,False
TRF_00090,SENSOR_002,2024-06-12 16:00:00,4.52,28.66216506368575,77.09522029213909,False
TRF_00090,SENSOR_012,2024-06-12 16:00:00,4.79,28.795691896346366,77.31506306783476,False
TRF_00090,SENSOR_019,2024-06-12 16:00:00,5.55,28.578760355512483,77.30361834323377,False
TRF_00090,SENSOR_010,2024-06-12 16:00:00,4.64,28.610569869126877,77.3635242697892,False
TRF_00090,SENSOR_006,2024-06-12 16:00:00,4.5,28.797458634732305,77.28264893485243,False
TRF_00091,SENSOR_004,2023-11-27 17:00:00,4.61,28.409303710499536,77.31587103184997,False
TRF_00091,SENSOR_002,2023-11-27 17:00:00,4.45,28.45920976420741,77.20140352056319,False
TRF_00091,SENSOR_010,2023-11-27 17:00:00,4.99,28.40805682072336,77.37571698798948,False
TRF_00091,SENSOR_007,2023-11-27 17:00:00,5.05,28.620883270689795,77.39623777584714,False
TRF_00091,SENSOR_010,2023-11-27 17:00:00,5.2,28.466029905095006,77.27899561772898,False
TRF_00091,SENSOR_011,2023-11-27 17:00:00,4.64,28.77258467045036,77.01778792922639,False
TRF_00091,SENSOR_014,2023-11-27 17:00:00,4.06,28.62986242965945,77.19678251641875,False
TRF_00091,SENSOR_017,2023-11-27 17:00:00,5.38,28.41466092173714,77.35444683803699,False
TRF_00092,SENSOR_016,2024-04-11 11:00:00,4.05,28.409568413576178,77.38997077380006,False
TRF_00092,SENSOR_004,2024-04-11 11:00:00,4.15,28.45751553510545,77.00543946462626,False
TRF_00092,SENSOR_001,2024-04-11 11:00:00,4.29,28.789608716342943,77.197602126789,False
TRF_00093,SENSOR_010,2023-12-08 06:00:00,6.08,28.52430897049637,77.15141220694603,False
TRF_00093,SENSOR_006,2023-12-08 06:00:00,6.53,28.654342280618316,77.39197511762224,False
TRF_00093,SENSOR_011,2023-12-08 06:00:00,4.99,28.485799800554183,77.20497572524502,False
TRF_00093,SENSOR_010,2023-12-08 06:00:00,6.52,28.697499816116764,77.04259256483373,False
TRF_00093,SENSOR_001,2023-12-08 06:00:00,5.68,28.56545398547626,77.24285968851696,False
TRF_00093,SENSOR_012,2023-12-08 06:00:00,5.59,28.648136222667773,77.3103598265921,False
TRF_00093,SENSOR_010,2023-12-08 06:00:00,5.91,28.523992119462672,77.00287771180567,False
TRF_00093,SENSOR_016,2023-12-08 06:00:00,6.43,28.68637788995623,77.3152665684411,False
TRF_00093,SENSOR_016,2023-12-08 06:00:00,5.18,28.545362602487298,77.24838735686946,False
TRF_00094,SENSOR_016,2023-12-22 10:00:00,3.29,28.59932996938106,77.11420545842758,False
TRF_00094,SENSOR_007,2023-12-22 10:00:00,3.83,28.782756425930756,77.31606329489067,False
TRF_00094,SENSOR_003,2023-12-22 10:00:00,3.76,28.7073918516475,77.06967061784388,False
TRF_00094,SENSOR_018,2023-12-22 10:00:00,4.18,28.688325728497443,77.32569711663945,False
TRF_00094,SENSOR_011,2023-12-22 10:00:00,3.38,28.697108786153578,77.26844935560024,False
TRF_00094,SENSOR_007,2023-12-22 10:00:00,3.03,28.59894886895224,77.13121076141957,False
TRF_00095,SENSOR_010,2023-12-13 16:00:00,5.58,28.642930729906436,77.06875552214763,False
TRF_00095,SENSOR_015,2023-12-13 16:00:00,5.97,28.72634706205482,77.07022207199559,False
TRF_00095,SENSOR_015,2023-12-13 16:00:00,6.54,28.443041763664045,77.18878523695773,False
TRF_00098,SENSOR_016,2024-12-05 07:00:00,4.28,28.429480349529353,77.18515544640398,False
TRF_00098,SENSOR_014,2024-12-05 07:00:00,3.06,28.52186530669583,77.35030348194167,False
TRF_00098,SENSOR_005,2024-12-05 07:00:00,4.62,28.49290291089678,77.19072345999558,False
TRF_00098,SENSOR_006,2024-12-05 07:00:00,3.9,28.550979894242186,77.00632087013248,False
TRF_00098,SENSOR_010,2024-12-05 07:00:00,3.67,28.504564291478683,77.0068905671092,False
TRF_00098,SENSOR_013,2024-12-05 07:00:00,4.06,28.67222664132788,77.00447499382327,False
TRF_00098,SENSOR_016,2024-12-05 07:00:00,4.12,28.63787100185966,77.20123361089587,False
TRF_00098,SENSOR_020,2024-12-05 07:00:00,3.54,28.498226435453184,77.38463448604625,False
TRF_00099,SENSOR_017,2023-11-20 08:00:00,1.47,28.435187100915478,77.0934460585508,False
TRF_00099,SENSOR_005,2023-11-20 08:00:00,0.34,28.419443904615783,77.21174813032127,True
TRF_00099,SENSOR_013,2023-11-20 08:00:00,2.17,28.59228874624007,77.03261149418768,False
TRF_00099,SENSOR_007,2023-11-20 08:00:00,2.27,28.431471634678385,77.09723731219914,False
TRF_00099,SENSOR_019,2023-11-20 08:00:00,1.35,28.737825576871515,77.15055483038567,False
TRF_00099,SENSOR_019,2023-11-20 08:00:00,2.3,28.52347352998112,77.2209765036124,False
TRF_00100,SENSOR_002,2022-09-12 12:00:00,5.73,28.47894531862331,77.22676246160322,False
TRF_00100,SENSOR_014,2022-09-12 12:00:00,5.5,28.614935262821056,77.02502607440574,False
TRF_00100,SENSOR_012,2022-09-12 12:00:00,5.72,28.6913723947426,77.04927890769234,False
TRF_00101,SENSOR_015,2024-06-14 11:00:00,6.08,28.611806684244094,77.3026887430583,False
TRF_00101,SENSOR_017,2024-06-14 11:00:00,5.82,28.420001398571433,77.17860773730249,False
TRF_00101,SENSOR_004,2024-06-14 11:00:00,4.61,28.447615228311495,77.09415123183884,False
TRF_00101,SENSOR_008,2024-06-14 11:00:00,5.35,28.64242553274516,77.24858212498744,False
TRF_00101,SENSOR_015,2024-06-14 11:00:00,5.13,28.604996891296413,77.33171483142424,False
TRF_00101,SENSOR_019,2024-06-14 11:00:00,5.47,28.50405341399371,77.11531821412734,False
TRF_00101,SENSOR_003,2024-06-14 11:00:00,5.57,28.577113448322816,77.0851654573719,False
TRF_00101,SENSOR_018,2024-06-14 11:00:00,4.81,28.59104586910318,77.11176833730734,False
TRF_00103,SENSOR_020,2022-09-30 11:00:00,2.77,28.57589274673106,77.17107092280393,False
TRF_00103,SENSOR_003,2022-09-30 11:00:00,4.08,28.63840047805592,77.304739032578,False
TRF_00103,SENSOR_014,2022-09-30 11:00:00,3.2,28.659402682344048,77.09151126255927,False
TRF_00103,SENSOR_018,2022-09-30 11:00:00,2.84,28.438065563280862,77.01780439786071,False
TRF_00103,SENSOR_014,2022-09-30 11:00:00,3.12,28.77223216803336,77.1098383979323,False
TRF_00103,SENSOR_009,2022-09-30 11:00:00,2.61,28.508338969671506,77.3190532189508,False
TRF_00103,SENSOR_009,2022-09-30 11:00:00,3.49,28.568299205267234,77.37601252406711,False
TRF_00103,SENSOR_001,2022-09-30 11:00:00,3.61,28.626069824311752,77.08958923176746,False
TRF_00103,SENSOR_012,2022-09-30 11:00:00,3.93,28.541561357879452,77.17224176988131,False
TRF_00103,SENSOR_015,2022-09-30 11:00:00,3.46,28.60815246783128,77.12436874444943,False
TRF_00103,SENSOR_016,2022-09-30 11:00:00,4.01,28.56331999371544,77.27594622663419,False
TRF_00104,SENSOR_001,2023-09-12 16:00:00,4.0,28.500651840834664,77.06729916126865,False
TRF_00104,SENSOR_010,2023-09-12 16:00:00,2.82,28.410030158340955,77.26916905094762,False
TRF_00104,SENSOR_004,2023-09-12 16:00:00,3.03,28.778802948918848,77.2712494726398,False
TRF_00104,SENSOR_019,2023-09-12 16:00:00,3.11,28.556435752337347,77.2187811040889,False
TRF_00104,SENSOR_007,2023-09-12 16:00:00,2.14,28.796370928064995,77.33834217344774,False
TRF_00104,SENSOR_016,2023-09-12 16:00:00,2.23,28.68502887341644,77.10624158198303,False
TRF_00105,SENSOR_001,2022-10-16 12:00:00,2.63,28.756215147888167,77.31730218786964,False
TRF_00105,SENSOR_008,2022-10-16 12:00:00,2.58,28.565731219114042,77.05102887877264,False
TRF_00105,SENSOR_019,2022-10-16 12:00:00,2.7,28.404996612973786,77.00539851727285,False
TRF_00105,SENSOR_004,2022-10-16 12:00:00,-0.6,28.754596952162387,77.1307995607329,True
TRF_00105,SENSOR_010,2022-10-16 12:00:00,2.89,28.743295850544975,77.05768292670925,False
TRF_00105,SENSOR_006,2022-10-16 12:00:00,3.53,28.723863970061092,77.11532067596703,False
TRF_00105,SENSOR_001,2022-10-16 12:00:00,2.64,28.47432381561991,77.03808380798577,False
TRF_00106,SENSOR_017,2023-10-25 14:00:00,3.95,28.742268462640983,77.26062828766251,False
TRF_00106,SENSOR_019,2023-10-25 14:00:00,4.19,28.729120669417206,77.36872891309972,False
TRF_00106,SENSOR_009,2023-10-25 14:00:00,4.43,28.650794172826522,77.08967610835366,False
TRF_00106,SENSOR_011,2023-10-25 14:00:00,3.76,28.472497108008508,77.34698696383491,False
TRF_00107,SENSOR_019,2023-11-26 12:00:00,2.05,28.41956539317546,77.17560927348384,False
TRF_00107,SENSOR_011,2023-11-26 12:00:00,1.83,28.66504653680286,77.06830196801691,False
TRF_00107,SENSOR_002,2023-11-26 12:00:00,1.6,28.764264165198757,77.0309315411268,False
TRF_00107,SENSOR_017,2023-11-26 12:00:00,1.79,28.69070231110456,77.23609873401625,False
TRF_00107,SENSOR_014,2023-11-26 12:00:00,2.33,28.434504908876296,77.11364302918963,False
